ID,session_type,type
197819572600888,bilendi,screen out
197819575089196,bilendi,success
197758978456669,bilendi,success
197819572868176,bilendi,screen out
197819576179745,bilendi,success
197819571130424,bilendi,screen out
197819580462149,bilendi,success
197819573077088,bilendi,success
197758978640938,bilendi,screen out
197819582526501,bilendi,screen out
197758977675320,bilendi,success
197819571510359,bilendi,success
197758977382408,bilendi,success
197758976355376,bilendi,success
197819570241644,bilendi,success
197758976444488,bilendi,success
197758977795147,bilendi,success
197758978610182,bilendi,screen out
197758976622707,bilendi,screen out
197819572657213,bilendi,success
197758976518229,bilendi,screen out
197819573705762,bilendi,screen out
197758976514128,bilendi,success
197758978524271,bilendi,success
197819576100890,bilendi,screen out
197819570932774,bilendi,success
197758976343085,bilendi,success
197819571930230,bilendi,success
197819575429199,bilendi,success
197819578077266,bilendi,screen out
197758979605620,bilendi,success
197758976343082,bilendi,success
197819574730765,bilendi,success
197819570366585,bilendi,success
197758978528371,bilendi,success
197819573629977,bilendi,screen out
197819569883220,bilendi,success
197758976385086,bilendi,screen out
197758976385086,bilendi,success
197758976385086,bilendi,screen out
197819572657212,bilendi,success
197758976984113,bilendi,screen out
197758976197757,bilendi,success
197758977066059,bilendi,success
197819572878417,bilendi,success
