timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match,trial_type,available_trial_type,in_lab
"e15530fc60e9ea826fd4949683aaf117174a453084acd626ceb24a1ecac29752 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,5,right,right,neutral,true,t,1,0
"5f15c2cb81aa58fe3a735dfa9ba5783f2f425c13e09ae3ac702893b5d35c74c8 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,6,right,left,erotic,false,t,1,0
"9205ae416778121bf57f8a7272f24de35a3962b26e377804a128bca1f9396ef0 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,7,left,right,neutral,false,t,1,0
"83be168382ebba3d292360d9aaa353106f24461d222a1417b6ff3bc43fc7116c Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,8,left,left,neutral,true,t,1,0
"61c74c9efa036a8b363bbd1774f42b2482f119a90cdcd90049ffc8e3fa8bfb31 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,9,left,left,erotic,true,t,1,0
"57ded0585565785de478415ee8d0b92de182914d4e0f1d9bd5519472b9ab11fe Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,10,right,left,erotic,false,t,1,0
"a55cccfb6c48f3d0ee868087a4788e185a422d70afd33d7c2a47cae3f5fcdaaa Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,11,right,right,erotic,true,t,1,0
"bd63fc1a9aca56b4992132194439dcefefbd5fde30dcb72b40d336b8a79b9dd2 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,12,right,left,erotic,false,t,1,0
"b3b86d522f79e98268df2e5469b8ef2c3cd0aa9d6afa7a74e73186e9b4f0a883 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,13,left,right,neutral,false,t,1,0
"c9cd3ff7b5f2e826325ac4a65c129f35e7cb86b3bc8d86b75b0f77c9b69f8e07 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,14,right,right,neutral,true,t,1,0
"124d7876b3dab510dbb24ebaf3c1a6c333b8f4e80f1431b53b1789c0eeb9fe08 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,15,right,right,neutral,true,t,1,0
"8bd3488220c3da123d021263f8dbb9fde01d7a6e4bbd4b79097661c12fbaaacd Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,16,right,right,neutral,true,t,1,0
"96ef6870ba3e6ac2464b54276763353ec7a29fb7e2d3599459f5dc88d230c3e5 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,17,right,left,erotic,false,t,1,0
"6d5213d0eeb952954e1f474f6affe025b1e6a20507526c48902d16166b5e55e4 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,18,right,left,erotic,false,t,1,0
"a1df362f287a7de06b9a1a1c542089f4329fb94fae28a199ef2015b576a819ed Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,19,right,right,erotic,true,t,1,0
"df9022f1fd01fc0d36bd71f49dd629e106cba72508306290158d9388b0841d94 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,20,right,right,neutral,true,t,1,0
"5fd9b4dd231d82e46e59937ead8e3fb1dc65ab55e6974c436edd94ce949c490e Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,21,right,right,neutral,true,t,1,0
"56206ce00451d28768c0f023604c9ea3f479fc6519f75cf088ce585a4dbcb73d Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,22,right,left,erotic,false,t,1,0
"2528988d5f2f7b1e0d23f633fc577a8bf455372ba5460c266782c2d8de14ca86 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,23,right,right,erotic,true,t,1,0
"7e04c1aacf117ff6431fd322b803e8921797f647a6ac9e0aaacd29108c2252a9 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,24,left,left,neutral,true,t,1,0
"2b038f88eca938ee73c82d3c7ea4670481b191be3c83d887b473ea65ca5790a5 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,25,right,left,neutral,false,t,1,0
"f9a16c0ff30635c6b24c2cef3765e762e56044ec440536a280d6dd6d1ac96ad6 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,26,right,right,neutral,true,t,1,0
"0c449115cc9434e9d52e758e9e126c3e896622302ed6f745841550a9ddb4390c Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,27,right,left,erotic,false,t,1,0
"50f4ffee50a5397fd7a522548290eee78e2dada6e0d4442beba517320edeb683 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,28,right,left,neutral,false,t,1,0
"579887da32fb155cf582349b3f694eecd03bd6572b29bdea83a11e31839010a7 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,29,right,left,erotic,false,t,1,0
"5e3289c5f8c8ed1a0789a1e82f6fe27e9e3a68b95380b39cbdbb2c9e3f559c83 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,30,right,left,neutral,false,t,1,0
"35138ff478b1ede21f132771f880ae125575601f13adc1df6cfc136a30a5be10 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,31,left,left,erotic,true,t,1,0
"a47ecb82e6bb389500b46268458b1fb8721811ce01dedff05baaeb64fc13cac9 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,32,left,right,neutral,false,t,1,0
"65e30ab97408d36b8ae9ed01854f72b50e284eeee941856eb608ce3943defa3a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,33,left,left,neutral,true,t,1,0
"00dab79b089de55ea029aa44c4d32a8bc9d39fdb0ed995a641407e16e2f70f49 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,34,left,right,erotic,false,t,1,0
"989a8f8c3c7aa4e2e7cefa534ee7cc0dd22b9710d369d17c27c87a9ac0c270a4 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,35,left,left,erotic,true,t,1,0
"e31e456650b12a6f64a9f171ed8d9e2c405b521931f04937f8e1c60ff79bd5b3 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53",a4036e28-013d-4e07-9d85-7d7c961e717b,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,very true,very untrue,36,left,left,neutral,true,t,1,0
"b318396703b480ca5db1c5ab50cfd0e23463aa44c6e597d81f69d8f529e2d7a5 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",bd81ef9e-4698-4fbb-bd2a-e11dc039ee50,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"8be96fc2df9f8f0589d74ee2e2c87f8ea168a3d53a8d799ad7c034f7d77d39c6 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",bd81ef9e-4698-4fbb-bd2a-e11dc039ee50,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"8c2e2357e9e5e5b210e2f073d1c3a2409d47c58cb1dab23c501119ce70f3d8ef Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",bd81ef9e-4698-4fbb-bd2a-e11dc039ee50,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,30-44,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"7471887d3850b7ca50f477d45746b664b048ad2bdb3ec1ed72c892d91fc79852 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",bd81ef9e-4698-4fbb-bd2a-e11dc039ee50,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,30-44,Male,yes,Don’t know,Probably no,Only a few times,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"22d78126a81d74ac9aa2d5452b262db61ce9db64aae3b416b00ede8b3f77b725 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",bd81ef9e-4698-4fbb-bd2a-e11dc039ee50,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,30-44,Male,yes,Don’t know,Probably no,Only a few times,untrue,true,NA,NA,NA,NA,NA,NA,1,0
"602537bed8c4ea4ec099e81c8ebacbcd240665deb0e4d87d5c21c7724e22f951 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",bd81ef9e-4698-4fbb-bd2a-e11dc039ee50,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,30-44,Male,yes,Don’t know,Probably no,Only a few times,untrue,true,1,left,left,erotic,true,t,1,0
"af398b291816c028db122133e53a2fd8eb90fe1cea48e29a5325d26410b52e99 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",bd81ef9e-4698-4fbb-bd2a-e11dc039ee50,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,30-44,Male,yes,Don’t know,Probably no,Only a few times,untrue,true,2,right,right,neutral,true,t,1,0
"f2be8cbcdb35b67e1f9be04156d774ebce2e2e583fc693b33f33ede973d2d894 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",bd81ef9e-4698-4fbb-bd2a-e11dc039ee50,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,30-44,Male,yes,Don’t know,Probably no,Only a few times,untrue,true,3,left,left,erotic,true,t,1,0
"94635f357d6ceab2e6bcc4119eafb248ea999412ccdc48fa403eec7aa54eb9bb Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",bd81ef9e-4698-4fbb-bd2a-e11dc039ee50,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,30-44,Male,yes,Don’t know,Probably no,Only a few times,untrue,true,4,left,left,neutral,true,t,1,0
"def6f65d5891e9caf9968200ffcee98b7b2c2db7afb316d39ef377d719e5f6c0 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",bd81ef9e-4698-4fbb-bd2a-e11dc039ee50,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,30-44,Male,yes,Don’t know,Probably no,Only a few times,untrue,true,5,right,left,neutral,false,t,1,0
"fff0bc6cc6ac93b92da1ff4b347f19329e8cfb66b8f19784fcfeba2d734a361f Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",bd81ef9e-4698-4fbb-bd2a-e11dc039ee50,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,30-44,Male,yes,Don’t know,Probably no,Only a few times,untrue,true,6,left,right,erotic,false,t,1,0
"ac216fa5234bf9d393d4f5498090dd7dcd22fe5dcedf563f82c826408702a9ac Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",bd81ef9e-4698-4fbb-bd2a-e11dc039ee50,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,30-44,Male,yes,Don’t know,Probably no,Only a few times,untrue,true,7,left,right,erotic,false,t,1,0
"43fcfe3b03fd1e529c97c13aaf582a1461d647057a1a9cf4286001cb220af83a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",bd81ef9e-4698-4fbb-bd2a-e11dc039ee50,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,30-44,Male,yes,Don’t know,Probably no,Only a few times,untrue,true,8,left,right,neutral,false,t,1,0
